Paper_Exp_ID,Behavior,Variable,Human Answer,GPT Answer,GPT Cost,Model
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",behavior_selfreport,N,N,0.02696,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",financial_reqt,No,No,0.040010000000000004,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",travel_reqt,No,No,0.0065,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",planning_reqt,No,Unclear,0.00464,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",location_reqt,Yes,Yes,0.041920000000000006,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",timing_reqt,No,No,0.07801000000000001,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",prosociality,No,No,0.06792,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",delay,Yes,Unclear,0.0247,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",authority,No,No,0.08098000000000001,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",behavior_priority,secondary,secondary,0.052110000000000004,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",behavior_focal,not,I don't know.,0.02693,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.01726,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",behavior_metric,continuous,continuous,0.041280000000000004,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",behavior_selfreport,N,N,0.02696,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",financial_reqt,No,No,0.040010000000000004,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",travel_reqt,No,No,0.0065,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",planning_reqt,No,No,0.0046099999999999995,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",location_reqt,Yes,Yes,0.041920000000000006,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",timing_reqt,No,No,0.07801000000000001,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",prosociality,No,Unclear,0.06795,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",delay,Yes,Unclear,0.0247,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 12 mo",authority,No,No,0.08098000000000001,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",behavior_priority,secondary,secondary,0.052110000000000004,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",behavior_focal,not,I don't know.,0.02693,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.01726,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",behavior_metric,continuous,continuous,0.041280000000000004,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",behavior_selfreport,N,N,0.02696,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",financial_reqt,No,No,0.040010000000000004,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",travel_reqt,No,No,0.0065,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",planning_reqt,No,Unclear,0.00464,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",location_reqt,Yes,Yes,0.041920000000000006,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",timing_reqt,No,No,0.07801000000000001,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",prosociality,No,Unclear,0.06795,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",delay,Yes,Unclear,0.0247,gpt-4-1106-preview
A_30,"change in avg % of red labeled items purchased, baseline to 24 mo",authority,No,No,0.08098000000000001,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",behavior_priority,secondary,secondary,0.052110000000000004,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",behavior_focal,not,I don't know.,0.02693,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.01726,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",behavior_metric,continuous,continuous,0.041280000000000004,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",behavior_selfreport,N,N,0.02696,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",financial_reqt,No,Unclear,0.04004,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",travel_reqt,No,No,0.0065,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",planning_reqt,No,Unclear,0.00464,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",location_reqt,Yes,Yes,0.041920000000000006,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",timing_reqt,No,No,0.07801000000000001,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",prosociality,No,Unclear,0.06795,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",delay,Yes,Unclear,0.0247,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 12 mo",authority,No,No,0.08098000000000001,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",behavior_priority,secondary,secondary,0.052110000000000004,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",behavior_focal,not,I don't know.,0.02693,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.01726,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",behavior_metric,continuous,continuous,0.041280000000000004,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",behavior_selfreport,N,N,0.02696,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",financial_reqt,No,No,0.040010000000000004,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",travel_reqt,No,No,0.0065,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",planning_reqt,No,Answer: Unclear,0.0047,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",location_reqt,Yes,Yes,0.041920000000000006,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",timing_reqt,No,No,0.07801000000000001,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",prosociality,No,Unclear,0.06795,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",delay,Yes,Unclear,0.0247,gpt-4-1106-preview
A_30,"change in avg % of yellow labeled items purchased, baseline to 24 mo",authority,No,No,0.08098000000000001,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",behavior_priority,secondary,secondary,0.05208,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",behavior_focal,not,focal: Vaccination take-up,0.026959999999999998,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017230000000000002,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",behavior_metric,continuous,continuous,0.04125,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",behavior_selfreport,N,N,0.02693,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",financial_reqt,No,No,0.03998,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",travel_reqt,No,No,0.00647,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",planning_reqt,No,Answer: Unclear,0.0046700000000000005,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",location_reqt,No,No,0.041890000000000004,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",timing_reqt,No,No,0.07798000000000001,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",prosociality,No,No,0.06789,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",delay,Yes,Unclear,0.02467,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 12 mo",authority,No,No,0.08095000000000001,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",behavior_priority,secondary,secondary,0.05208,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",behavior_focal,not,I don't know.,0.0269,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017230000000000002,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",behavior_metric,continuous,continuous,0.04125,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",behavior_selfreport,N,N,0.02693,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",financial_reqt,No,No,0.03998,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",travel_reqt,No,No,0.00647,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",planning_reqt,No,Answer: Unclear,0.0046700000000000005,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",location_reqt,No,No,0.041890000000000004,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",timing_reqt,No,No,0.07798000000000001,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",prosociality,No,Unclear,0.06792000000000001,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",delay,Yes,Unclear,0.02467,gpt-4-1106-preview
A_30,"change in avg A1c, baseline to 24 mo",authority,No,No,0.08095000000000001,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",behavior_priority,secondary,secondary,0.05208,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",behavior_focal,not,I don't know.,0.0269,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017230000000000002,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",behavior_metric,continuous,continuous,0.04125,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",behavior_selfreport,N,N,0.02693,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",financial_reqt,No,No,0.03998,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",travel_reqt,No,No,0.00647,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",planning_reqt,No,Answer: Unclear,0.0046700000000000005,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",location_reqt,Yes,No,0.041890000000000004,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",timing_reqt,No,No,0.07798000000000001,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",prosociality,No,Unclear,0.06792000000000001,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",delay,Yes,Unclear,0.02467,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 12 mo",authority,No,No,0.08095000000000001,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",behavior_priority,secondary,secondary,0.05208,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",behavior_focal,not,I don't know.,0.0269,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017230000000000002,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",behavior_metric,continuous,continuous,0.04125,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",behavior_selfreport,N,N,0.02693,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",financial_reqt,No,No,0.03998,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",travel_reqt,No,No,0.00647,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",planning_reqt,No,Answer: Unclear,0.0046700000000000005,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",location_reqt,Yes,Yes,0.041890000000000004,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",timing_reqt,No,No,0.07798000000000001,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",prosociality,No,No,0.06789,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",delay,Yes,No,0.02464,gpt-4-1106-preview
A_30,"change in calories purchased per day, baseline to 24 mo",authority,No,No,0.08095000000000001,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",behavior_priority,secondary,secondary,0.05208,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",behavior_focal,not,I don't know.,0.0269,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017230000000000002,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",behavior_metric,continuous,continuous,0.04125,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",behavior_selfreport,N,N,0.02693,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",financial_reqt,No,No,0.03998,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",travel_reqt,No,No,0.00647,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",planning_reqt,No,Unclear,0.00461,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",location_reqt,No,No,0.041890000000000004,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",timing_reqt,No,No,0.07798000000000001,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",prosociality,No,Unclear,0.06792000000000001,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",delay,Yes,No,0.02464,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 12 mo",authority,No,No,0.08095000000000001,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",behavior_priority,secondary,secondary,0.05208,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",behavior_focal,not,I don't know.,0.0269,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017230000000000002,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",behavior_metric,continuous,continuous,0.04125,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",behavior_selfreport,N,N,0.02693,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",financial_reqt,No,No,0.03998,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",travel_reqt,No,No,0.00647,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",planning_reqt,No,Unclear,0.00461,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",location_reqt,No,No,0.041890000000000004,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",timing_reqt,No,No,0.07798000000000001,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",prosociality,No,No,0.06789,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",delay,Yes,Unclear,0.02467,gpt-4-1106-preview
A_30,"change in diastolic BP, baseline to 24 mo",authority,No,No,0.08095000000000001,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",behavior_priority,secondary,secondary,0.05213,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",behavior_focal,not,I don't know.,0.02695,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.01728,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",behavior_metric,continuous,continuous,0.0413,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",behavior_selfreport,Y,N,0.026979999999999997,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",financial_reqt,No,Unclear,0.04006,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",travel_reqt,No,No,0.00652,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",planning_reqt,No,Unclear,0.00466,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",location_reqt,No,No,0.04194,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",timing_reqt,No,No,0.07803,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",prosociality,No,No,0.06794000000000001,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",delay,Yes,No,0.02469,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 12 mo",authority,No,No,0.081,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",behavior_priority,secondary,secondary,0.05213,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",behavior_focal,not,I don't know.,0.02695,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.01728,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",behavior_metric,continuous,I don't know.,0.04142,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",behavior_selfreport,Y,N,0.026979999999999997,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",financial_reqt,No,Unclear,0.04006,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",travel_reqt,No,No,0.00652,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",planning_reqt,No,Unclear,0.00466,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",location_reqt,No,No,0.04194,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",timing_reqt,No,No,0.07803,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",prosociality,No,No,0.06794000000000001,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",delay,Yes,Yes,0.02469,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 24 mo",authority,No,No,0.081,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",behavior_priority,secondary,secondary,0.05213,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",behavior_focal,not,I don't know.,0.02695,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",behavior_focal_estimate,Exact,Estimate,0.01728,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",behavior_metric,continuous,continuous,0.0413,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",behavior_selfreport,Y,N,0.026979999999999997,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",financial_reqt,No,Unclear,0.04006,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",travel_reqt,No,No,0.00652,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",planning_reqt,No,Unclear,0.00466,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",location_reqt,No,No,0.04194,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",timing_reqt,No,No,0.07803,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",prosociality,No,No,0.06794000000000001,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",delay,Yes,Unclear,0.024720000000000002,gpt-4-1106-preview
A_30,"change in diet quality (Healthy Eating Index 2015), baseline to 6 mo",authority,No,No,0.081,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",behavior_priority,secondary,secondary,0.0521,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",behavior_focal,not,I don't know.,0.026920000000000003,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.01725,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",behavior_metric,continuous,continuous,0.04127,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",behavior_selfreport,N,N,0.02695,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",financial_reqt,No,No,0.04,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",travel_reqt,No,No,0.00649,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",planning_reqt,No,Unclear,0.0046300000000000004,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",location_reqt,Yes,Yes,0.04191,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",timing_reqt,No,No,0.078,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",prosociality,No,No,0.06791000000000001,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",delay,Yes,Unclear,0.024690000000000004,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 12 mo",authority,No,No,0.08097,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",behavior_priority,secondary,secondary,0.0521,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",behavior_focal,not,I don't know.,0.026920000000000003,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.01725,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",behavior_metric,continuous,continuous,0.04127,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",behavior_selfreport,N,N,0.02695,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",financial_reqt,No,No,0.04,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",travel_reqt,No,No,0.00649,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",planning_reqt,No,Unclear,0.0046300000000000004,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",location_reqt,Yes,Yes,0.04191,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",timing_reqt,No,No,0.078,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",prosociality,No,Unclear,0.06794000000000001,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",delay,Yes,Unclear,0.024690000000000004,gpt-4-1106-preview
A_30,"change in healthy purchasing score (avg %), baseline to 24 mo",authority,No,No,0.08097,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",behavior_priority,secondary,secondary,0.05207,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",behavior_focal,not,I don't know.,0.02689,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017220000000000003,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",behavior_metric,continuous,continuous,0.041240000000000006,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",behavior_selfreport,N,N,0.02692,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",financial_reqt,No,No,0.039970000000000006,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",travel_reqt,No,No,0.00646,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",planning_reqt,No,Unclear,0.004600000000000001,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",location_reqt,No,No,0.04188,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",timing_reqt,No,No,0.07797,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",prosociality,No,No,0.06788000000000001,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",delay,Yes,Unclear,0.02466,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 12 mo",authority,No,No,0.08094,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",behavior_priority,secondary,secondary,0.05207,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",behavior_focal,not,I don't know.,0.02689,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017220000000000003,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",behavior_metric,continuous,continuous,0.041240000000000006,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",behavior_selfreport,N,N,0.02692,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",financial_reqt,No,No,0.039970000000000006,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",travel_reqt,No,No,0.00646,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",planning_reqt,No,Answer: Unclear,0.004660000000000001,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",location_reqt,No,No,0.04188,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",timing_reqt,No,No,0.07797,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",prosociality,No,No,0.06788000000000001,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",delay,Yes,Unclear,0.02466,gpt-4-1106-preview
A_30,"change in systolic BP, baseline to 24 mo",authority,No,No,0.08094,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",behavior_priority,secondary,secondary,0.05206000000000001,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",behavior_focal,not,I don't know.,0.02688,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017210000000000003,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",behavior_metric,continuous,continuous,0.04123,gpt-4-1106-preview
